2024-07-29,2024-07-29,AIIQ,5.1800,3.9800,3.7400,5.0000,5.2900,5.0000,6.5000,4.9200,45.7000,59.4000,59.1000,35.1000,47.2000,50.0000,50.0000,18.5000,39.0000,43.0745,45.9000,58.4000,41.6000,45.0000,47.7000,50.0000,50.0000,50.0000,50.0000,50.0000,31.3000,43.8000,C
2024-07-29,2024-07-29,AIQ,4.8700,4.7000,5.7100,2.0200,3.7100,4.1100,6.1000,3.1000,35.5000,29.7000,55.0000,71.4000,58.1000,44.8000,20.3000,72.8000,47.3000,52.7022,0.0000,0.0000,0.0000,37.5000,9.4000,5.5000,79.8000,42.7000,67.9000,47.9000,76.7000,64.1000,D
2024-07-29,2024-07-29,AIRR,5.5700,4.6800,6.8900,1.3800,3.9000,4.8400,6.2000,4.1600,46.2000,65.3000,72.8000,79.8000,74.8000,50.0000,43.5000,87.8000,61.3000,68.0407,0.0000,0.0000,0.0000,42.6000,10.7000,65.7000,86.2000,76.0000,53.2000,68.9000,92.0000,71.4000,C
2024-07-29,2024-07-29,ALD,3.2200,4.6300,1.1600,5.0000,3.2700,5.0000,5.3500,0.0000,,,,,,,,,,,,,,,,,,,,,,,
2024-07-29,2024-07-29,ALFA,6.7600,4.3900,7.4300,5.0000,5.2600,5.0000,6.1100,3.0200,33.8000,59.1000,54.6000,40.7000,48.5000,50.0000,50.0000,57.1000,52.5000,50.5075,1.6000,1.6000,2.5000,35.7000,10.4000,50.0000,50.0000,50.0000,50.0000,50.0000,32.3000,44.1000,D
2024-07-29,2024-07-29,ALTS,7.8300,6.5100,9.0600,5.0000,3.4000,5.0000,7.1500,0.0000,,,,,,,,,,,,,,,,,,,,,,,
2024-07-29,2024-07-29,ALTY,4.7900,6.3400,1.2900,5.0000,3.7800,5.0000,7.5000,0.0000,,,,,,,,,,,,,,,,,,,,,,,
2024-07-29,2024-07-29,AMCA,2.9300,2.4200,4.3800,5.0000,3.0300,5.0000,3.1400,3.3800,38.2000,63.1000,75.4000,82.9000,76.7000,50.0000,50.0000,15.3000,37.9000,57.2819,0.0000,0.0000,0.0000,36.8000,9.2000,50.0000,50.0000,50.0000,50.0000,50.0000,99.0000,66.3000,D
2024-07-29,2024-07-29,AMJ,4.5100,3.8900,4.2100,5.0000,3.6200,4.3700,6.6500,5.0900,48.8000,51.5000,66.4000,76.7000,68.6000,50.0000,50.0000,34.9000,44.7000,56.6402,1.1000,3.1000,95.8000,47.1000,36.8000,50.0000,50.0000,50.0000,62.6000,50.0000,81.3000,64.6000,C
2024-07-29,2024-07-29,AMJL,8.0100,6.6300,7.7600,5.0000,5.3000,5.0000,6.7100,0.0000,,,,,,,,,,,,,,,,,,,,,,,
2024-07-29,2024-07-29,AMLP,3.4900,2.1100,4.2700,0.9500,4.2500,3.1400,7.8200,6.7500,64.4000,46.4000,66.0000,74.3000,66.2000,94.5000,20.1000,32.8000,50.6000,58.4021,99.0000,60.1000,51.6000,34.0000,61.2000,93.3000,90.5000,91.9000,87.1000,61.3000,73.7000,74.0000,B
2024-07-29,2024-07-29,AMU,6.7300,7.8100,5.2900,5.0000,3.6000,5.0000,6.5800,7.5700,64.0000,78.3000,63.6000,58.1000,63.8000,50.0000,50.0000,87.3000,63.0000,63.4164,69.9000,95.9000,42.4000,68.0000,69.0000,50.0000,50.0000,50.0000,50.0000,50.0000,82.0000,60.7000,B
2024-07-29,2024-07-29,AMUB,4.3500,2.8600,3.1700,5.0000,3.6000,6.9700,6.6000,5.7000,51.0000,43.5000,65.0000,75.6000,66.0000,50.0000,50.0000,34.2000,44.5000,55.2426,37.5000,40.6000,68.8000,44.5000,47.8000,50.0000,50.0000,50.0000,10.6000,50.0000,82.0000,47.5000,C
2024-07-29,2024-07-29,AMZA,4.9600,3.8000,5.4300,-1.5600,4.0500,6.1100,7.4800,3.5000,43.1000,42.4000,63.5000,72.6000,63.8000,0.0000,9.6000,60.4000,24.0000,43.9330,96.9000,0.0000,0.0000,1.1000,24.5000,121.3000,115.6000,118.4000,27.8000,35.2000,53.7000,38.9000,D
2024-07-29,2024-07-29,ANGL,3.7900,5.6900,2.3000,5.0000,3.2900,5.0000,4.0600,0.0000,,,,,,,,,,,,,,,,,,,,,,,
2024-07-29,2024-07-29,AOA,3.5600,4.4100,4.1400,5.0000,3.0300,5.0000,2.8100,0.0000,,,,,,,,,,,,,,,,,,,,,,,
2024-07-29,2024-07-29,AOIL,6.2700,5.0000,5.7400,5.0000,6.3300,5.0000,4.3400,0.0000,,,,,,,,,,,,,,,,,,,,,,,
2024-07-29,2024-07-29,AOK,3.1700,6.8300,1.3600,5.0000,3.0300,5.0000,1.9200,0.0000,,,,,,,,,,,,,,,,,,,,,,,
2024-07-29,2024-07-29,AOM,3.0500,5.4900,1.8000,5.0000,3.0300,5.0000,2.8400,0.0000,,,,,,,,,,,,,,,,,,,,,,,
2024-07-29,2024-07-29,AOR,3.2300,4.8900,2.7900,5.0000,3.0300,5.0000,2.8900,0.0000,,,,,,,,,,,,,,,,,,,,,,,
2024-07-29,2024-07-29,ARCM,3.8200,4.7400,1.4000,5.0000,4.8900,5.0000,4.5700,0.0000,,,,,,,,,,,,,,,,,,,,,,,
2024-07-29,2024-07-29,ARGT,5.9100,4.4000,7.1200,2.3900,4.0100,5.3400,6.3200,3.9800,41.7000,41.4000,40.7000,64.7000,52.8000,97.6000,47.9000,77.6000,75.7000,64.2589,4.0000,1.1000,1.1000,40.8000,11.7000,32.4000,76.1000,54.2000,43.3000,57.1000,76.7000,59.0000,D
2024-07-29,2024-07-29,ARKF,7.3100,6.1600,7.0200,5.0000,5.0200,5.0000,6.4100,0.0000,,,,,,,,,,,,,,,,,,,,,,,
2024-07-29,2024-07-29,ARKG,7.5600,7.6700,8.1700,1.3400,5.2600,3.4400,6.3600,7.4500,63.2000,68.0000,74.6000,59.3000,65.7000,87.5000,50.0000,93.0000,78.2000,71.9142,45.0000,51.6000,96.7000,41.6000,58.7000,14.2000,86.6000,50.4000,81.1000,57.1000,39.3000,59.2000,B
2024-07-29,2024-07-29,ARKK,7.2100,7.2000,8.2400,1.3200,5.2200,2.8400,6.3600,6.6100,57.8000,58.1000,66.1000,60.7000,61.8000,71.2000,9.6000,86.8000,58.2000,59.9909,3.1000,96.9000,68.8000,60.7000,57.4000,5.7000,86.8000,46.2000,93.3000,55.8000,39.3000,62.8000,B
2024-07-29,2024-07-29,ARKQ,7.2400,6.9200,7.5700,1.6400,5.0900,4.4100,6.3600,7.5400,63.4000,39.4000,62.3000,64.0000,58.6000,52.1000,50.0000,85.6000,63.2000,60.8925,96.9000,96.9000,40.6000,50.0000,71.1000,27.3000,83.6000,55.5000,61.8000,52.0000,39.3000,51.1000,B
2024-07-29,2024-07-29,ARKW,7.7200,6.8100,8.6300,2.6200,5.0900,4.2400,6.3600,8.0600,65.0000,36.7000,60.7000,66.7000,58.9000,53.8000,34.3000,85.1000,58.9000,58.9370,31.2000,96.9000,96.9000,100.0000,81.3000,1.1000,73.8000,37.5000,65.1000,51.9000,39.3000,52.1000,B
2024-07-29,2024-07-29,ASEA,3.0100,1.9100,1.7500,1.7400,3.8800,6.8200,6.6600,6.0400,53.7000,63.5000,70.4000,64.3000,66.0000,50.0000,41.7000,24.3000,38.5000,52.2486,0.0000,99.3000,67.5000,57.5000,56.1000,28.3000,82.6000,55.4000,13.5000,53.1000,76.7000,47.7000,C
2024-07-29,2024-07-29,ASET,4.4000,5.4300,3.0600,5.0000,3.3800,5.0000,5.4200,0.0000,,,,,,,,,,,,,,,,,,,,,,,
2024-07-29,2024-07-29,ASHR,6.0800,5.8900,4.9500,3.8100,6.1700,3.4200,5.9400,7.4400,61.3000,14.7000,20.5000,21.7000,20.0000,87.9000,0.0000,42.3000,45.6000,32.7680,96.9000,96.9000,96.9000,100.0000,97.7000,36.9000,61.9000,49.4000,81.7000,45.0000,0.0000,42.2000,B
2024-07-29,2024-07-29,ASHS,7.7600,6.6800,5.7800,3.5500,6.5200,6.6400,5.9400,7.8000,61.7000,41.4000,35.9000,52.9000,45.5000,50.0000,22.4000,70.8000,49.0000,47.2695,96.9000,96.9000,96.9000,65.0000,88.9000,30.7000,64.5000,47.6000,17.1000,55.6000,0.0000,24.3000,B
2024-07-29,2024-07-29,ASHX,6.3000,5.8400,4.0500,5.0000,6.3300,5.0000,5.7100,7.7800,62.7000,58.1000,73.5000,56.2000,61.7000,50.0000,15.9000,33.6000,34.0000,47.8856,96.9000,96.9000,96.9000,61.4000,88.0000,50.0000,50.0000,50.0000,50.0000,50.0000,0.0000,33.3000,B
2024-07-29,2024-07-29,ATMP,4.8700,3.5100,4.2500,5.0000,3.8600,5.3600,7.1300,6.3800,56.1000,57.0000,71.1000,82.2000,73.8000,50.0000,50.0000,53.5000,51.2000,62.5201,37.5000,40.6000,68.8000,58.0000,51.2000,50.0000,50.0000,50.0000,42.9000,50.0000,74.3000,55.7000,B
2024-07-29,2024-07-29,AUGR,4.4800,3.8300,2.4700,5.0000,6.3300,5.0000,4.5400,5.2600,46.7000,55.3000,73.8000,79.6000,73.0000,50.0000,50.0000,14.8000,37.7000,55.3590,67.3000,0.0000,40.4000,55.0000,40.7000,50.0000,50.0000,50.0000,50.0000,50.0000,0.0000,33.3000,C
2024-07-29,2024-07-29,AUSE,4.0600,2.8700,4.8900,5.0000,3.2700,5.0000,5.4400,5.4000,50.7000,63.7000,61.0000,62.8000,62.5000,50.0000,50.0000,22.2000,40.3000,51.3703,49.0000,46.0000,40.6000,52.2000,47.0000,50.0000,50.0000,50.0000,50.0000,50.0000,92.0000,64.0000,C
2024-07-29,2024-07-29,AUSF,3.2700,3.0000,3.8500,1.4600,4.0400,5.9000,3.6600,4.0000,41.7000,84.1000,81.7000,82.8000,82.7000,50.0000,38.3000,36.9000,41.9000,62.3091,0.0000,0.0000,0.0000,56.0000,14.0000,27.2000,85.4000,56.3000,32.1000,57.9000,76.7000,55.5000,D
2024-07-29,2024-07-29,AWTM,4.1500,5.8700,0.3400,5.0000,6.3300,5.0000,3.4700,0.0000,,,,,,,,,,,,,,,,,,,,,,,
2024-07-29,2024-07-29,AXJL,5.0000,4.4800,5.8300,5.0000,3.2700,5.0000,5.0000,6.5700,58.1000,62.4000,51.3000,55.4000,55.6000,50.0000,50.0000,54.0000,51.4000,53.4837,58.5000,55.3000,98.0000,41.2000,63.3000,50.0000,50.0000,50.0000,50.0000,50.0000,92.0000,64.0000,B
2024-07-29,2024-07-29,AXJV,5.5500,6.3700,6.1100,5.0000,3.0300,5.0000,4.0800,2.5000,32.7000,0.3000,0.1000,0.1000,0.1000,50.0000,50.0000,50.0000,50.0000,25.0710,3.1000,62.5000,40.6000,4.5000,27.7000,50.0000,50.0000,50.0000,50.0000,50.0000,99.0000,66.3000,D
2024-07-29,2024-07-29,BAB,3.5700,6.3900,1.5200,5.0000,3.1200,5.0000,3.6700,0.0000,,,,,,,,,,,,,,,,,,,,,,,
2024-07-29,2024-07-29,BAL,5.3000,3.9700,7.7800,5.0000,3.8600,5.0000,3.0500,0.0000,,,,,,,,,,,,,,,,,,,,,,,
2024-07-29,2024-07-29,BAR,5.4900,4.5500,5.1000,5.0000,6.3300,5.0000,3.1700,0.0000,,,,,,,,,,,,,,,,,,,,,,,
2024-07-29,2024-07-29,BATT,6.8600,7.3900,3.9900,2.2200,5.7500,6.5200,6.2400,5.5900,49.1000,27.6000,53.7000,53.6000,48.5000,50.0000,43.5000,73.3000,56.2000,52.3313,41.6000,58.4000,35.0000,60.7000,48.9000,26.1000,77.8000,52.0000,19.6000,58.3000,25.7000,34.5000,C
2024-07-29,2024-07-29,BBAX,4.3200,5.6500,4.7600,5.0000,3.6200,3.5800,3.2800,3.1800,37.3000,36.2000,59.5000,61.5000,55.8000,50.0000,50.0000,47.9000,49.3000,52.5484,0.0000,0.0000,0.0000,43.0000,10.8000,50.0000,50.0000,50.0000,78.3000,50.0000,81.3000,69.9000,D
2024-07-29,2024-07-29,BBC,8.7100,7.3600,7.8300,1.8600,6.3100,6.6000,6.4800,6.7800,57.3000,59.0000,73.4000,54.2000,60.9000,50.0000,52.5000,91.2000,65.1000,63.0370,46.9000,34.4000,96.9000,50.0000,57.1000,8.2000,81.4000,44.8000,17.9000,87.0000,37.7000,47.5000,B
2024-07-29,2024-07-29,BBCA,3.8800,4.0000,5.3600,5.0000,3.6200,3.5500,3.2800,3.4300,38.9000,56.2000,68.7000,70.2000,66.9000,50.0000,50.0000,33.3000,44.1000,55.5404,0.0000,0.0000,0.0000,47.0000,11.8000,50.0000,50.0000,50.0000,79.0000,50.0000,81.3000,70.1000,D
2024-07-29,2024-07-29,BBEU,3.7200,4.9400,4.7100,5.0000,3.6200,3.0600,2.7900,3.6400,40.6000,51.2000,43.5000,66.0000,56.3000,50.0000,50.0000,54.6000,51.6000,53.9357,0.0000,0.0000,0.0000,66.7000,16.7000,50.0000,50.0000,50.0000,88.7000,50.0000,81.3000,73.4000,D
2024-07-29,2024-07-29,BBH,5.4800,4.6800,8.0000,1.4300,3.6000,5.4400,4.0500,5.2300,50.1000,85.0000,80.5000,77.9000,80.1000,0.0000,30.9000,36.0000,21.9000,51.0066,38.0000,39.4000,34.6000,66.3000,44.6000,24.0000,85.7000,54.8000,41.3000,59.4000,91.3000,64.0000,C
